	celltype	cell
ola_mES_a2i_2_51.counts	1.16054561003528	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.15692158786176	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.09003420244697	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.1531971911973	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.19142299405702	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.26675434683137	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.31331276159822	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.06602224470242	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.40351644958989	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.2508252249567	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.54478411228865	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.16069093694222	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.4988115065777	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.18165760587	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.09065274537888	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.6446437633415	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.24087324208952	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.43120042462464	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.03889385942251	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.33610192660354	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.08720978374897	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.77514512681107	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.07427694630711	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.24877239654628	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.60060314137145	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.31766433968034	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.13498627309914	ola_mES_a2i_2_76.counts
