	batch	cell
ola_mES_2i_3_91.counts	1.79165837422178	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.43661634410487	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.95789134887373	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.62481429536348	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.11158244705245	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.39555998226292	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.33834664415989	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.23700090679913	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.19981031913162	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.99258718889349	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.92337335418174	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.10381010663965	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.38667260880367	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.72736125542139	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.70082527030679	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.97019445482012	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.61943173369171	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.58588815916357	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.14088779516162	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.17656278917692	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.84580727036487	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.23785047453859	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.59287818776479	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.12502462797855	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.82537246483882	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.71661173936231	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.15041517672214	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.89451732761767	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.72010644181411	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.61147884141811	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.39272752320022	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.22480888886197	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.10251604234536	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.30188101299164	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.34322602386652	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.57665274890542	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.44780741997251	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.32322346349751	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.39922720474205	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.50914110629494	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.20023863977466	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.8817309683146	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.41793977300811	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.84902544019384	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.93069896110469	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.21256159231627	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.99948765054883	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.2067404938534	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.76867840747092	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.79633713137075	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.14675765384046	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.35290963478628	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.99720576927547	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.81010928217419	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.30061910182916	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.19636255415589	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.80883973459875	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.1896574391079	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.20641329449327	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.33926673196742	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.98225124046397	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.15880373636633	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.67400875321093	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.50075169398594	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.93833970869476	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.23623819694969	ola_mES_a2i_2_67.counts
