	batch	cell
ola_mES_2i_3_87.counts	1.33029882890886	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.24175670835995	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.66088259646848	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.54788463084501	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.19823546440541	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.54897247906405	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.85593871863722	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.15746735286999	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.12235573474278	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.21698161799504	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.18419625605091	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.10323203715787	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.92571221997716	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.23362811117304	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.09852295149522	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.12050950196593	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.82433245897007	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.93917173859731	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.18783120581511	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.35765633394853	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.25872329463092	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.09076887059689	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.24589324959849	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.79115564363769	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.05003057985537	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.08715406820035	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.1119164572629	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.21921929456369	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.36992271517848	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.06055684004536	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.39732953437609	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.09836556285041	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.07417739528027	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.11440190210855	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.09510050770286	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.1313287529934	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.07809700248856	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.04957337170234	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.11418933036012	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.26094874602363	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.06610366075608	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.13438834570014	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.17137731253331	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.07372669572772	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.4780578504258	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.09158911791524	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.86502913354882	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.12418939183182	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.11670695345728	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.80742455497443	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.544828998508	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.14375169260894	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.0790512076595	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.09645227848921	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.14637122229111	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.33032604053555	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.8968270839723	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.09510010590397	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.21805811432582	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.76950731584083	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.13096171723815	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.10215200618274	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.14514617345231	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.36178697499072	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.07573812812401	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.07914519558675	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.07735526304805	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.70552509135839	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.0730509613313	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.1543302828055	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.17339586415794	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.0880813911872	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.07207810538712	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.79705621891391	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.06815027800121	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.3052197034739	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.03479193388528	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.17930206393277	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.07045186579115	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.09549740976337	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.08746936507268	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.9342961147055	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.57163623286352	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.38445378808407	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.94348141072438	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.95457042425381	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.04218283530711	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.80053264579779	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.21368176767187	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.46597402171856	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.13291711250724	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.45458838692006	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.56748882975962	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.0636063820872	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.11375382065623	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.2190943687876	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.27123654888446	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.06125961009406	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.07912745615054	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.43795987344796	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.79462192631362	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.62023964911355	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.63925514610191	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.53922289178558	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.49532585500661	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.63419782546708	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.50009068649881	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.44834067306044	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.65072532846725	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.80222926186398	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.50273285754534	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.5081828112118	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.44310433921521	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.47330491668406	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.59260234958625	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.99459135894276	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.9660027230375	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.35203171185535	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.47616462446322	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.55187762246913	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.3019651363299	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.8281254575669	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.38391279622159	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.46881339935941	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.56986611682136	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.93003514241936	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.60066687711106	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.4953242806861	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.98204902445416	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.31288670860448	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.75318936760297	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.88793451853704	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.88204728704924	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.6212169996672	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.85563101191006	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.48266821874823	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.42293290582851	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.41699045821514	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.47386090829792	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.7056638274631	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.51689872660288	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.69102614985268	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.54199060444005	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.39836546781895	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.98629577744137	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.4245008735139	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.71047488490483	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.8829313688938	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.60504358146174	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.43962364842075	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.52752588895485	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.57704378514352	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.76064937395144	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.30294020637546	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.92369539225447	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.99881564221982	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.55734789351788	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.79426553881716	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.5676523581064	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.55176886609213	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.98025781439751	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.28023207026609	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.62331717987273	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.46852419704274	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.81257938693941	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.05797063276649	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.21366225602111	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.17375800282089	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.94775109159786	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.04338464622025	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.19054438929049	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.05208537963227	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.10847801270561	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.38300376552385	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.24071758262128	ola_mES_lif_2_18.counts
