	celltype	cell
ola_mES_a2i_2_23.counts	1.01276155523371	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.01166434375483	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.14834590455601	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.00778250476964	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.02634220257858	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.00912327444292	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.00656839207438	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.02218153006562	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.01124933399601	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.0144029346268	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.0104157048959	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.00159679724482	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.00240805260044	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.0232353682394	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.02228057195341	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.01280463342876	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.00222976061486	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.00063497245918	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.00521009528524	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.00346329244151	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.0072138983007	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.00866645228351	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.02774477294096	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.07824020005061	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.01846267886033	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.17503898805202	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.00067781074427	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.01233526880141	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.02662336835068	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.00200734815925	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.00300558368184	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.0062140151665	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.00978993831101	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.00632894009293	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.00194785876129	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.12184118705697	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.05876002195593	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.00930847011982	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.0058530305728	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.0830204275641	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.05479336882966	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.07483821490517	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.02032837086368	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.01694089087914	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.00360949930266	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.00491977132709	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.09300813184275	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.0297572184317	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.03469772438205	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.00240137491866	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.02362252509385	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.01673849379888	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.02475636380155	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.00285656815839	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.01423659838962	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.01793212298946	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.04852408112082	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.0024016155854	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.0048554137838	ola_mES_a2i_2_77.counts
