	batch	cell
ola_mES_a2i_3_39.counts	1.11176449319059	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.51495631285628	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.12267369332858	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.07637000066702	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.10934214287018	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.14506582616855	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.10742059304001	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.1007168175188	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.07974305370827	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.60359216460279	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.31280451626679	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.42862901475751	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.27416013986342	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.33920998573855	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.1232153817678	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.11852787472796	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.24006281479047	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.32260734032795	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.09927052106148	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.580533917446	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.22981885000924	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.67276619741677	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.09338471382144	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.56633456610261	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.0926787112136	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.27931323488244	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.7833294327601	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.12598298489591	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.21118953726952	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.02663725198091	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.30846293976278	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.37180389201978	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.06893741743428	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.24412120186979	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.31171297248453	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.33722593020516	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.05985272385267	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.10362073274057	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.17057589400038	ola_mES_a2i_3_9.counts
