	celltype	cell
ola_mES_lif_2_26.counts	1.00036207727531	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.007553068413	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.0000580574551	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.00007439074703	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.0024253630678	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.0050418529595	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.00086476809145	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.00081415972127	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.00007498685704	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.00025956912795	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.04187167535161	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.00170699376302	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.00077728007756	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.00134723232939	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.00051047068678	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.00751063211279	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.00014616661216	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.01745362735792	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.04913744118873	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.00174219158565	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.00293338031315	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.01789427732802	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.00038402406479	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.00720600573568	ola_mES_lif_2_48.counts
