	batch	cell
ola_mES_2i_3_90.counts	1.47609315211672	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.49948338057581	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.14737782744874	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.57145248884055	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.50073748094199	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.73576968721656	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.3618057765041	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.59880919456878	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.30099695352962	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.23241573430555	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.8689626416144	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.48783336977415	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.24446540758925	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.26991370119976	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.96966355663335	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.56362972507162	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.35845441322861	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.55792586436344	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.62321191207611	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.19919492202312	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.50197013261355	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.97289674358047	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.13050052945415	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.15381024851047	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.24839973584207	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.42615444491901	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.76522186032939	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.22349047029092	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.63776001008981	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.20206940575121	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.20510638445353	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.28199983286057	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.27208594998667	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.28740012034019	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.14115536250263	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.14241384415205	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.2402589109715	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.53159283495689	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.15648662706041	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.26776724562583	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.36279381217473	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.16275509310385	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.84824329914397	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.20711047230445	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.88245157408828	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.22796582416831	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.23457039305624	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.82623614550159	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.9350311031744	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.30134202295214	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.23229626552662	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.23095621601854	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.33238883214906	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.56695025323306	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.9970110092489	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.16376097508047	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.4283256032406	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.96539050109022	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.24482503626851	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.16949927756852	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.2768627770555	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.52077964946195	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.19941711916677	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.18658356048768	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.17294465508706	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.88950635268927	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.17209639731474	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.26056542695667	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.32900211453985	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.28431824230026	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.15657115645488	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.9774804451248	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.17532301210459	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.65053721087348	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.10839262706991	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.29213900327724	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.1898893113593	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.30916395189006	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.18860760807471	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.72233354815173	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.78249174092867	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.56422909489028	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.99991786817246	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.98008568360244	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.12864962161844	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.72543066370247	ola_mES_a2i_2_86.counts
