	batch	cell
ola_mES_a2i_2_5.counts	1.20484812043592	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.11439436545381	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.46439550956933	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.35356716531339	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.47568885694111	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.34224684865417	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.17992860630877	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.38185012097133	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.56313529322784	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.40203001860594	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.174718581631	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.52336452793369	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.56799400661471	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.62154660422193	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.56486865205014	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.23554096698988	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.46662890432153	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.71267142204959	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.45322925984266	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.36598101890836	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.573194266326	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.31189371569156	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.28180336417241	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.37312579498195	ola_mES_a2i_2_71.counts
