	batch	cell
ola_mES_a2i_2_10.counts	1.25086424193677	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.56765025245296	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.49768568383637	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.25893334796861	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.28212597700385	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.70541069060798	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.991011252356	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.2502899999144	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.34185862883141	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.93136006830643	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.38811196990056	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.98863139069413	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.97522308389963	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.48203280305798	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.35893610815059	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.86563974956914	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.80838384282601	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.54071932572564	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.52122112760526	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.270046775277	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.6559181260345	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.921413625484	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.44725065919383	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.97676590615808	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.32754997264404	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.32278151650593	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.51050225928124	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.39052881036791	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.2069909610656	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.33644109440327	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.55103637117631	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.67965011127088	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.34025103770234	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.36241472110269	ola_mES_a2i_2_40.counts
