	celltype	cell
ola_mES_2i_3_46.counts	1.0621419470208	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.03010062619505	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.07936167260349	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.06635346525381	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.05840076713689	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.40210753887351	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.03530059665191	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.02797662395262	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.00597197390124	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.11929335213496	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.0578440610733	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.00155391308758	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.5614348420089	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	2.12133192110986	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.03724857358699	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.07726682067148	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.09521093455295	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.0118359989004	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.14106767581834	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.07913912321682	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.11209794246741	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.00125771041736	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.03223505506217	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.01294333006318	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.04499047627767	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.01214745253856	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.03255968048504	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.36873026736422	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.0881878360911	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.012665584459	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.98401017346449	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.03807687202731	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.00584058394963	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.00218271129462	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.07658670028466	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.00170555948488	ola_mES_a2i_2_14.counts
