	celltype	cell
ola_mES_2i_3_5.counts	1.12997726794398	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.31025119549954	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.5185425746458	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.0665355226392	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.06397394641552	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.05005515123491	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.38134745865143	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.12728328510266	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.02333918227495	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.58737404841123	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	2.22004103835258	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.5218763304062	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.37144023231281	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.23589412107733	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.04646016810056	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.17850641522236	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.25423176321263	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.17931671327912	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.00978971860396	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.10964093673995	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.05894681058431	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.13790511528175	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.02018045590093	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.10245570984253	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.45351747784946	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.22614482168573	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.0241672601802	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.97404027282038	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.054313090198	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.01385427298412	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.0036955003573	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.00317013576895	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.09535985048147	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.01306457943143	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.03531526625181	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.01067370347073	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.01786391239182	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.03696844995143	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.04097733420444	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.23469592467898	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.00503758535756	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.10538508480951	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.0183840444393	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.0233661416415	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.01955263930199	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.23115946077046	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.01164317904153	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.02678293584327	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.01626041269535	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.00991008444035	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.01717422441788	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.01832737430298	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.0283983218672	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.01409963741589	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.00434961584543	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.00365753997206	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.0290233703305	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.03016448355889	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.01646212875861	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.00347773289289	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.00353480169649	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.02014429445393	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.00771831547902	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.01755027446085	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.02023007529229	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.02306308432221	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.0921957755353	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.02352695604203	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.21157924272802	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.00274189345801	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.0132870051486	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.05550127970825	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.01612498673131	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.00552511605379	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.01385932363349	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.01351266364853	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.00938629340869	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.00814183801469	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.17647692840987	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.06474374686473	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.02123153025738	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.02180583429532	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.08746444251097	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.08212639509684	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.09362316199804	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.01997230899471	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.02581835022502	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.00813761474408	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.00770933168066	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.10298805740728	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.0327797643044	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.03048145583927	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.00320876498601	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.04598420582667	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.02400749428703	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.06055065642415	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.00402234845928	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.01191547148404	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.02118249850348	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.04938200822995	ola_mES_a2i_2_75.counts
