	batch	cell
ola_mES_lif_2_56.counts	1.10241274972687	ola_mES_lif_2_56.counts
ola_mES_lif_2_57.counts	1.71057642762331	ola_mES_lif_2_57.counts
ola_mES_lif_2_58.counts	1.27159266376623	ola_mES_lif_2_58.counts
ola_mES_lif_2_59.counts	1.00497333336626	ola_mES_lif_2_59.counts
ola_mES_lif_2_6.counts	1.03305790861418	ola_mES_lif_2_6.counts
ola_mES_lif_2_60.counts	1.01607507601969	ola_mES_lif_2_60.counts
ola_mES_lif_2_61.counts	1.10174673450138	ola_mES_lif_2_61.counts
ola_mES_lif_2_63.counts	1.00960715507719	ola_mES_lif_2_63.counts
ola_mES_lif_2_64.counts	1.07122476222179	ola_mES_lif_2_64.counts
ola_mES_lif_2_65.counts	1.00890118862452	ola_mES_lif_2_65.counts
ola_mES_lif_2_66.counts	1.00501380767439	ola_mES_lif_2_66.counts
ola_mES_lif_2_67.counts	1.02675013602242	ola_mES_lif_2_67.counts
ola_mES_lif_2_68.counts	1.01038970289502	ola_mES_lif_2_68.counts
ola_mES_lif_2_69.counts	1.02473517419393	ola_mES_lif_2_69.counts
ola_mES_lif_2_7.counts	1.03273880891834	ola_mES_lif_2_7.counts
ola_mES_lif_2_70.counts	1.00683112059219	ola_mES_lif_2_70.counts
ola_mES_lif_2_71.counts	1.01289769909751	ola_mES_lif_2_71.counts
ola_mES_lif_2_72.counts	1.07976226878894	ola_mES_lif_2_72.counts
ola_mES_lif_2_73.counts	1.57896990127965	ola_mES_lif_2_73.counts
ola_mES_lif_2_74.counts	1.00767653299647	ola_mES_lif_2_74.counts
ola_mES_lif_2_75.counts	1.23626643923351	ola_mES_lif_2_75.counts
ola_mES_lif_2_76.counts	1.1562916525438	ola_mES_lif_2_76.counts
ola_mES_lif_2_77.counts	1.00625312021522	ola_mES_lif_2_77.counts
ola_mES_lif_2_79.counts	1.01604540945655	ola_mES_lif_2_79.counts
ola_mES_lif_2_8.counts	1.00494601120082	ola_mES_lif_2_8.counts
ola_mES_lif_2_80.counts	1.19763844713013	ola_mES_lif_2_80.counts
ola_mES_lif_2_81.counts	1.00180249255756	ola_mES_lif_2_81.counts
ola_mES_lif_2_82.counts	1.00351577923813	ola_mES_lif_2_82.counts
ola_mES_lif_2_83.counts	1.01253640940309	ola_mES_lif_2_83.counts
ola_mES_lif_2_84.counts	1.01205745441647	ola_mES_lif_2_84.counts
ola_mES_lif_2_86.counts	1.00574931793452	ola_mES_lif_2_86.counts
ola_mES_lif_2_87.counts	1.01027203688977	ola_mES_lif_2_87.counts
ola_mES_lif_2_89.counts	1.09152108345077	ola_mES_lif_2_89.counts
ola_mES_lif_2_9.counts	1.01181682982291	ola_mES_lif_2_9.counts
ola_mES_lif_2_90.counts	1.00680914268469	ola_mES_lif_2_90.counts
ola_mES_lif_2_91.counts	1.16104836016098	ola_mES_lif_2_91.counts
ola_mES_lif_2_92.counts	1.01298884236994	ola_mES_lif_2_92.counts
ola_mES_lif_2_93.counts	1.00421539857812	ola_mES_lif_2_93.counts
ola_mES_lif_2_94.counts	1.02234242333938	ola_mES_lif_2_94.counts
ola_mES_lif_2_95.counts	1.00825901411743	ola_mES_lif_2_95.counts
ola_mES_lif_2_96.counts	1.0214293514156	ola_mES_lif_2_96.counts
ola_mES_lif_3_1.counts	1.03194162060529	ola_mES_lif_3_1.counts
ola_mES_lif_3_10.counts	1.03541319733373	ola_mES_lif_3_10.counts
ola_mES_lif_3_11.counts	1.10153288909337	ola_mES_lif_3_11.counts
ola_mES_lif_3_12.counts	1.06551462318622	ola_mES_lif_3_12.counts
ola_mES_lif_3_13.counts	1.11996942407517	ola_mES_lif_3_13.counts
ola_mES_lif_3_14.counts	1.07617616084214	ola_mES_lif_3_14.counts
ola_mES_lif_3_15.counts	1.02638879741858	ola_mES_lif_3_15.counts
ola_mES_lif_3_16.counts	1.06450756141409	ola_mES_lif_3_16.counts
ola_mES_lif_3_17.counts	1.08036422305859	ola_mES_lif_3_17.counts
ola_mES_lif_3_19.counts	1.02213405610005	ola_mES_lif_3_19.counts
ola_mES_lif_3_2.counts	1.1037290748293	ola_mES_lif_3_2.counts
ola_mES_lif_3_20.counts	1.21134190629608	ola_mES_lif_3_20.counts
ola_mES_lif_3_21.counts	1.06050431190617	ola_mES_lif_3_21.counts
ola_mES_lif_3_22.counts	1.05609074655643	ola_mES_lif_3_22.counts
ola_mES_lif_3_23.counts	1.06098141058787	ola_mES_lif_3_23.counts
ola_mES_lif_3_24.counts	1.15294856613527	ola_mES_lif_3_24.counts
ola_mES_lif_3_26.counts	1.02944995201014	ola_mES_lif_3_26.counts
ola_mES_lif_3_27.counts	1.16407974926671	ola_mES_lif_3_27.counts
ola_mES_lif_3_28.counts	1.08486259478132	ola_mES_lif_3_28.counts
ola_mES_lif_3_29.counts	1.01841587660016	ola_mES_lif_3_29.counts
ola_mES_lif_3_3.counts	1.11082949519746	ola_mES_lif_3_3.counts
ola_mES_lif_3_30.counts	1.04931773730815	ola_mES_lif_3_30.counts
ola_mES_lif_3_31.counts	1.03603853016276	ola_mES_lif_3_31.counts
ola_mES_lif_3_32.counts	1.0263018071244	ola_mES_lif_3_32.counts
ola_mES_lif_3_33.counts	1.06627471086331	ola_mES_lif_3_33.counts
ola_mES_lif_3_34.counts	1.26696916972272	ola_mES_lif_3_34.counts
ola_mES_lif_3_35.counts	1.36312621949469	ola_mES_lif_3_35.counts
ola_mES_lif_3_36.counts	1.07016523533487	ola_mES_lif_3_36.counts
ola_mES_lif_3_37.counts	1.06467980622115	ola_mES_lif_3_37.counts
ola_mES_lif_3_38.counts	1.02563362974094	ola_mES_lif_3_38.counts
ola_mES_lif_3_39.counts	1.04727962704862	ola_mES_lif_3_39.counts
ola_mES_lif_3_4.counts	1.08869735372038	ola_mES_lif_3_4.counts
ola_mES_lif_3_40.counts	1.07568304842139	ola_mES_lif_3_40.counts
ola_mES_lif_3_42.counts	1.15760853541853	ola_mES_lif_3_42.counts
ola_mES_lif_3_45.counts	1.01954437240838	ola_mES_lif_3_45.counts
ola_mES_lif_3_46.counts	1.02663248167667	ola_mES_lif_3_46.counts
ola_mES_lif_3_47.counts	1.23526482810478	ola_mES_lif_3_47.counts
ola_mES_lif_3_48.counts	1.07017847427812	ola_mES_lif_3_48.counts
ola_mES_lif_3_49.counts	1.13455393895354	ola_mES_lif_3_49.counts
ola_mES_lif_3_5.counts	1.10837434109408	ola_mES_lif_3_5.counts
ola_mES_lif_3_50.counts	1.02231975459054	ola_mES_lif_3_50.counts
ola_mES_lif_3_51.counts	1.0466270304128	ola_mES_lif_3_51.counts
ola_mES_lif_3_52.counts	1.05235698221092	ola_mES_lif_3_52.counts
ola_mES_lif_3_53.counts	1.20562663582604	ola_mES_lif_3_53.counts
ola_mES_lif_3_54.counts	1.05556182450864	ola_mES_lif_3_54.counts
ola_mES_lif_3_56.counts	1.02646080302713	ola_mES_lif_3_56.counts
ola_mES_lif_3_57.counts	1.0866682050843	ola_mES_lif_3_57.counts
ola_mES_lif_3_58.counts	1.00180918638038	ola_mES_lif_3_58.counts
ola_mES_lif_3_59.counts	1.06077062394874	ola_mES_lif_3_59.counts
ola_mES_lif_3_6.counts	1.14467270376285	ola_mES_lif_3_6.counts
ola_mES_lif_3_60.counts	1.05196819021237	ola_mES_lif_3_60.counts
ola_mES_lif_3_61.counts	1.02259454291637	ola_mES_lif_3_61.counts
ola_mES_lif_3_63.counts	1.04066292986288	ola_mES_lif_3_63.counts
ola_mES_lif_3_64.counts	1.0923027914725	ola_mES_lif_3_64.counts
ola_mES_lif_3_65.counts	1.03205893094784	ola_mES_lif_3_65.counts
ola_mES_lif_3_69.counts	1.22711939636132	ola_mES_lif_3_69.counts
ola_mES_lif_3_70.counts	1.020171489721	ola_mES_lif_3_70.counts
ola_mES_lif_3_71.counts	1.14519494504958	ola_mES_lif_3_71.counts
ola_mES_lif_3_72.counts	1.06676935190941	ola_mES_lif_3_72.counts
ola_mES_lif_3_73.counts	1.096942201472	ola_mES_lif_3_73.counts
ola_mES_lif_3_74.counts	1.10020984537734	ola_mES_lif_3_74.counts
ola_mES_lif_3_75.counts	1.10237797730236	ola_mES_lif_3_75.counts
ola_mES_lif_3_76.counts	1.18540307244398	ola_mES_lif_3_76.counts
ola_mES_lif_3_77.counts	1.04573226953254	ola_mES_lif_3_77.counts
ola_mES_lif_3_78.counts	1.01815891589809	ola_mES_lif_3_78.counts
ola_mES_lif_3_8.counts	1.1106661296746	ola_mES_lif_3_8.counts
ola_mES_lif_3_80.counts	1.02549808927228	ola_mES_lif_3_80.counts
ola_mES_lif_3_82.counts	1.09020846345707	ola_mES_lif_3_82.counts
ola_mES_lif_3_83.counts	1.02511544573029	ola_mES_lif_3_83.counts
ola_mES_lif_3_84.counts	1.06549041239334	ola_mES_lif_3_84.counts
ola_mES_lif_3_87.counts	1.15312315587993	ola_mES_lif_3_87.counts
ola_mES_lif_3_88.counts	1.04022881331301	ola_mES_lif_3_88.counts
ola_mES_lif_3_89.counts	1.04659948269571	ola_mES_lif_3_89.counts
ola_mES_lif_3_9.counts	1.06305280637223	ola_mES_lif_3_9.counts
ola_mES_lif_3_90.counts	1.15068982539728	ola_mES_lif_3_90.counts
ola_mES_lif_3_92.counts	1.14192567749142	ola_mES_lif_3_92.counts
ola_mES_lif_3_94.counts	1.12864352640338	ola_mES_lif_3_94.counts
ola_mES_lif_3_95.counts	1.07027464693926	ola_mES_lif_3_95.counts
ola_mES_lif_3_96.counts	1.09072358111372	ola_mES_lif_3_96.counts
