	celltype	cell
ola_mES_a2i_3_26.counts	1.26603947483719	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.1057794159125	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.1596471363509	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.00390911903943	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.01900402564967	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.0975899779485	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.00649940999501	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.309391208735	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.0155077149244	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.87244397723543	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.37265256040387	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.00821918911706	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.09494486191385	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.59853526575861	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.12045760201102	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.0782885728865	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.75902475772929	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.91322175140741	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.15590882127915	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.40138816908021	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.20782382227309	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.14887459678127	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.17054245267969	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.02281108939563	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.36401214559326	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.25560547068856	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.14338827538011	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.05883237249362	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.30093214669842	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.25497409851325	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.03859307146528	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.03776513422126	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.02309529912226	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.07784259664152	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.08868362279173	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.06858999474254	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.03917670635928	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.06813394828456	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.18179955134244	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.39782928080956	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.08121367707683	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.1372237122509	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.12165867342379	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.08237976300472	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.05567392195547	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.13447047952606	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.09104515345514	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.01646349841613	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.07677598760533	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.86850290178027	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.00434671102735	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.00814063116901	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.18633868757369	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.25055631610583	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.01681243004297	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.11238575356495	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.0982281662971	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.08389212408523	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.02990410263663	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.05135368342609	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.03658835603978	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.02281759779717	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.19882392867953	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.07329531919438	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.04929411655305	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.20675711311637	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.05377037184493	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.0294253685405	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.55946741949947	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.03759823986071	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.02812668835501	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.28913390428121	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.06371455855617	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.09763847231099	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.05827724031581	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.03880852796755	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.00616829464921	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.02457070227445	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.02199320651523	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.05948989938925	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.16830847890947	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.05407878639378	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.05416435662502	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.28819172382412	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.05657828604069	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.1226326184864	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.00840674990485	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.06242957718811	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.05337228981678	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.06517789121838	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.07048770636158	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.01521340140175	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.03803296139615	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.07537462699579	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.16483219501089	ola_mES_lif_2_48.counts
