cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_a2i_2_25.counts,35.712917,-44.6495,-39.773598,10.845181,23.121778,42.653645,-13.594646,45.650093,-1.9523771,-30.879131,batch2,a2i
ola_mES_a2i_2_26.counts,-61.646503,-54.808537,8.137671,-24.867212,25.680622,28.05571,-6.7074285,-11.046548,11.324535,9.420357,batch2,a2i
ola_mES_a2i_2_27.counts,-56.474743,-55.455223,13.611467,-20.297874,24.285837,44.78056,-9.897646,3.3250618,-14.005922,-1.8408303,batch2,a2i
ola_mES_a2i_2_28.counts,-63.811733,-53.441414,-11.416658,-22.152195,22.448275,12.21342,27.129166,-16.507204,-19.204287,8.735127,batch2,a2i
ola_mES_a2i_2_29.counts,-32.183453,-71.30747,-18.007513,-29.808083,25.593899,18.457174,-0.9703444,-4.78218,9.886604,19.799774,batch2,a2i
ola_mES_a2i_2_3.counts,-15.907709,-44.176346,-24.473959,-11.059025,26.990496,47.165787,2.4800382,28.078575,-11.080436,-20.437075,batch2,a2i
ola_mES_a2i_2_30.counts,-68.40999,-72.26075,3.5608726,-26.431059,34.208046,1.6866623,0.5689392,-25.101053,-9.384774,24.333683,batch2,a2i
ola_mES_a2i_2_31.counts,18.333344,-55.21401,-48.432617,-4.6635523,45.97234,12.492346,-2.8042872,5.812741,-3.3857803,-9.509906,batch2,a2i
ola_mES_a2i_2_32.counts,-66.59385,-60.70811,5.373643,-36.909214,21.288195,34.79063,6.5224032,6.308838,1.0317954,6.4909563,batch2,a2i
ola_mES_a2i_2_33.counts,-38.723248,-50.84909,-24.919905,-16.835089,25.844517,20.275848,19.012909,-5.7771254,-13.169926,6.0412607,batch2,a2i
ola_mES_a2i_2_34.counts,-61.684998,-48.563877,-11.413305,-39.127853,18.689201,30.636887,-3.8636832,5.108717,4.294012,14.19794,batch2,a2i
ola_mES_a2i_2_35.counts,-80.6481,-57.4213,13.743261,-27.965158,21.98156,17.24712,-4.476208,-27.38372,-29.068666,25.580736,batch2,a2i
ola_mES_a2i_2_36.counts,-63.08965,-67.36111,-20.479538,-25.725145,28.439392,-18.13175,15.923943,-18.588081,-6.821163,28.727375,batch2,a2i
ola_mES_a2i_2_37.counts,-71.75602,-57.121468,12.504688,-36.115814,27.883842,39.52221,-6.2843823,-2.5629334,-5.4380484,12.337864,batch2,a2i
ola_mES_a2i_2_38.counts,-49.19422,-44.261787,-16.440348,-24.506348,17.361538,14.660724,-1.0492636,-20.874546,9.856916,10.2548065,batch2,a2i
