cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_2i_3_26.counts,-0.38052246,0.24714361,-0.23516528,-0.16380195,-0.10697932,-0.07888692,-0.08979199,0.04237412,0.11582985,0.031880688,batch3,2i
ola_mES_2i_3_28.counts,-0.3307108,0.2566353,-0.118953474,-0.300004,0.23567143,-0.052327435,0.114124425,0.032926027,0.0032030276,0.0050893556,batch3,2i
ola_mES_2i_3_30.counts,-0.42685264,0.18128704,-0.21494104,-0.10137773,-0.1278272,-0.035688136,0.007906686,0.067618325,-0.0630608,-0.022022339,batch3,2i
ola_mES_2i_3_31.counts,-0.3764348,0.26759472,-0.2102281,-0.245867,-0.06373238,-0.0010227086,0.031124558,0.040685594,0.1371396,0.020671943,batch3,2i
ola_mES_2i_3_33.counts,-0.054485057,0.242848,-0.40579897,-0.061888892,0.06655764,0.06979867,-0.057114493,0.11771234,-0.08690693,0.006933661,batch3,2i
ola_mES_2i_3_36.counts,-0.23610818,0.2673591,-0.2986217,-0.18210916,0.08383836,0.0021162685,0.110118575,0.081163295,0.047827065,-0.0045463718,batch3,2i
ola_mES_2i_3_37.counts,-0.26567072,0.2526302,-0.28687197,-0.17458487,0.01946265,0.06562739,0.07240055,0.12526444,-0.01855066,-0.013810564,batch3,2i
ola_mES_2i_3_38.counts,-0.17320324,0.27010804,-0.43569878,-0.085108645,-0.045464594,-0.045288566,0.050391346,0.08667434,0.07717029,0.005577192,batch3,2i
ola_mES_2i_3_39.counts,-0.07797412,0.24373241,-0.3854357,-0.05752081,0.060906295,0.16618195,-0.14004159,0.09607777,-0.06491228,0.027285099,batch3,2i
ola_mES_2i_3_4.counts,-0.3481283,0.2602844,-0.19680767,-0.24726044,0.05645802,-0.07071989,0.025182549,0.06746053,0.034155373,-0.011514673,batch3,2i
ola_mES_2i_3_41.counts,-0.39475992,0.1795362,-0.25693816,-0.058510095,-0.19713283,0.048586752,0.033925354,0.06631328,-0.0051594265,-0.026661031,batch3,2i
ola_mES_2i_3_42.counts,-0.33387268,0.24741079,-0.2164693,-0.21988234,0.013651152,0.13022923,-0.04717939,0.054680526,0.06183883,0.05245492,batch3,2i
ola_mES_2i_3_43.counts,-0.37137926,0.20847373,-0.15011805,-0.17338607,0.06778362,0.07823389,0.047720578,0.048941948,0.04110529,-0.005743483,batch3,2i
ola_mES_2i_3_45.counts,-0.31450555,0.24116786,-0.2691544,-0.14088097,-0.04736086,0.005184281,0.015690247,0.047979053,0.07586689,0.025171874,batch3,2i
ola_mES_2i_3_46.counts,-0.31858325,0.2755294,-0.22061896,-0.2415269,0.06289213,-0.0030322475,0.08808203,0.0635445,0.056890093,0.01195517,batch3,2i
ola_mES_2i_3_47.counts,-0.2788087,0.23383963,-0.34081143,-0.11402536,-0.1332193,0.0328398,-0.0010700749,0.106896415,-0.008746723,-0.0071605514,batch3,2i
ola_mES_2i_3_49.counts,-0.332831,0.22004333,-0.25935954,-0.13296036,-0.067856655,-0.017830849,0.101521336,0.04723946,0.095967814,-0.01883306,batch3,2i
ola_mES_2i_3_5.counts,-0.4593621,0.20756719,-0.109744295,-0.23231563,-0.043189608,0.021138683,-0.0067811687,0.054023392,0.008927893,-0.014173989,batch3,2i
ola_mES_2i_3_52.counts,-0.44751224,0.2072562,-0.1987767,-0.18413074,-0.07944806,-0.11628592,0.061179597,0.07149167,-0.08329458,-0.015189501,batch3,2i
ola_mES_2i_3_54.counts,-0.33909324,0.24559367,-0.18393673,-0.21245855,0.089961134,0.1593016,-0.063732445,0.083953105,0.036684047,-0.019175207,batch3,2i
ola_mES_2i_3_56.counts,-0.27714264,0.23220983,-0.3753315,-0.07534941,-0.13226727,-0.022025488,-0.036688026,0.11287941,-0.027507123,-0.02356179,batch3,2i
ola_mES_2i_3_57.counts,-0.32193264,0.2699322,-0.2723051,-0.20895742,-0.06669421,0.09027778,-0.07611652,0.07015647,0.11485059,0.042031385,batch3,2i
ola_mES_2i_3_58.counts,-0.2818677,0.29835066,-0.28824845,-0.23146215,0.05817046,0.058882408,0.075220406,0.07232503,0.094486155,0.003149095,batch3,2i
ola_mES_2i_3_6.counts,-0.49489996,0.22348653,-0.26706386,-0.12833591,-0.1601825,0.030646147,0.020091172,0.0033052173,-0.014278827,0.005271041,batch3,2i
ola_mES_2i_3_62.counts,-0.18225421,0.252814,-0.32146403,-0.14603296,0.15461999,-0.0004763766,0.1483616,0.095835865,0.02202952,-0.026636336,batch3,2i
ola_mES_2i_3_65.counts,-0.12831226,0.27277496,-0.43674162,-0.11463333,-0.06541681,0.08250552,-0.003995591,0.13038279,-0.053407762,0.00045443434,batch3,2i
ola_mES_2i_3_66.counts,-0.38266283,0.22054411,-0.03685419,-0.29228118,0.1733618,0.069545045,0.0018320931,-0.0040021446,0.04773457,0.01787453,batch3,2i
ola_mES_2i_3_69.counts,-0.17064583,0.2515776,-0.2529922,-0.022128308,-0.20987035,0.15892577,-0.0975026,-0.05853845,0.34158337,0.022202803,batch3,2i
ola_mES_2i_3_7.counts,-0.27354318,0.21064503,-0.3674653,-0.05469408,-0.0906396,-0.05156934,0.1237374,0.077730514,0.048466794,-0.0038717885,batch3,2i
ola_mES_2i_3_73.counts,-0.21631417,0.24360372,-0.41823527,-0.07479418,-0.15088461,-0.032967087,0.09035869,0.07651605,0.0762734,-0.026296046,batch3,2i
ola_mES_2i_3_76.counts,-0.41660985,0.18390855,-0.19373548,-0.10306423,-0.13173705,-0.052970797,-0.08360953,0.11414104,-0.075142086,-0.01898921,batch3,2i
ola_mES_2i_3_77.counts,-0.33920097,0.23295397,-0.24849845,-0.15180734,-0.044753693,0.13732776,0.028468475,0.10770015,-0.010322652,-0.0068688877,batch3,2i
ola_mES_2i_3_78.counts,-0.3528736,0.24206623,-0.19502302,-0.22536464,0.07774266,-0.011211139,0.12483265,0.059170872,-0.01707955,0.012886638,batch3,2i
ola_mES_2i_3_79.counts,-0.29740676,0.20039125,-0.3626588,-0.03141769,-0.16041361,0.00641687,0.003384011,0.10027071,-0.02615237,-0.04070064,batch3,2i
ola_mES_2i_3_8.counts,-0.36547893,0.20781517,-0.24261388,-0.11964265,-0.14646524,0.022706991,-0.0762233,0.09274298,-0.04990705,-0.031716466,batch3,2i
ola_mES_2i_3_80.counts,-0.37519628,0.2537832,-0.22813655,-0.22753379,-0.00011972441,-0.048724275,0.048826918,0.082462795,0.019049801,-0.035742424,batch3,2i
ola_mES_2i_3_82.counts,-0.35557097,0.24909605,-0.20206474,-0.23029028,0.051226072,0.06782865,0.10671634,0.06815694,0.102278024,-0.013852992,batch3,2i
ola_mES_2i_3_83.counts,-0.44888788,0.2163061,-0.14153118,-0.21366058,-0.016395949,0.021281188,-0.07154077,0.079805635,-0.06186566,-0.028311063,batch3,2i
ola_mES_2i_3_84.counts,-0.30676562,0.20762843,-0.31041095,-0.06898326,-0.072592795,0.037279394,-0.04556832,0.1311356,-0.10000027,-0.044804484,batch3,2i
ola_mES_2i_3_87.counts,-0.2788791,0.25178784,-0.34999046,-0.13531491,-0.11234063,0.101818524,-0.03695079,0.081525035,0.090271674,-0.05014904,batch3,2i
ola_mES_2i_3_88.counts,-0.39438447,0.22044607,-0.096642844,-0.24407235,0.1574041,0.024041414,0.019009143,0.04600235,-0.051058162,0.018855963,batch3,2i
ola_mES_2i_3_90.counts,-0.42233023,0.2359845,-0.07087738,-0.31799865,0.033343352,-0.01038299,0.0030877758,0.045727797,-0.0035376449,0.022635713,batch3,2i
ola_mES_2i_3_91.counts,-0.36636287,0.21678449,-0.2619925,-0.11194657,-0.19804558,0.10041299,-0.02865669,0.060086638,0.10543446,-0.05613221,batch3,2i
ola_mES_2i_3_92.counts,-0.17527102,0.26199624,-0.41086432,-0.091234654,-0.047075875,-0.028452476,0.08894274,0.081760116,0.07980748,-0.012933602,batch3,2i
ola_mES_2i_3_96.counts,-0.25111175,0.34609646,0.18372682,-0.36818543,0.42690405,0.17823003,-0.05881343,0.022257999,-0.2976332,0.24205141,batch3,2i
ola_mES_a2i_2_1.counts,0.035352275,0.19248667,0.43198287,0.15527956,0.08852648,-0.08901984,0.00041735568,0.0895586,0.072913766,0.032693576,batch2,a2i
ola_mES_a2i_2_10.counts,-0.19077143,-0.39267546,0.09777432,0.051345833,0.04236101,-0.0322185,0.032277185,0.04499277,0.0766507,0.08690712,batch2,a2i
ola_mES_a2i_2_11.counts,-0.20955886,-0.13041729,0.1823865,0.10519747,-0.02057037,-0.044421725,-0.049841728,-0.0001822374,0.06707697,0.087267645,batch2,a2i
ola_mES_a2i_2_12.counts,-0.2690995,-0.4011522,0.047181368,0.02551079,0.048257194,0.05860392,-0.04866598,-0.01757772,0.06050624,0.11072485,batch2,a2i
ola_mES_a2i_2_13.counts,-0.21119942,-0.72359896,-0.31236333,-0.008391663,-0.06387335,0.14761212,0.068919525,0.023011867,-0.048713878,0.013816104,batch2,a2i
ola_mES_a2i_2_14.counts,-0.074376196,-0.2785372,0.16114111,0.076207936,0.027185034,-0.12501599,0.03561421,0.050730042,0.11139308,0.071352355,batch2,a2i
ola_mES_a2i_2_15.counts,0.012652784,0.25617313,0.45786014,0.19838358,0.0022723991,-0.018438518,-0.09585834,0.10547998,-0.011485256,0.03307598,batch2,a2i
ola_mES_a2i_2_16.counts,-0.09707392,0.048649885,0.29761449,0.14426081,-0.010068223,-0.09828866,0.0010647567,0.036223937,0.074362196,0.064864114,batch2,a2i
ola_mES_a2i_2_17.counts,-0.1413565,-0.35070255,0.13402551,0.056776986,0.07963058,-0.04827078,0.029982593,0.048800156,0.07713532,0.08257951,batch2,a2i
ola_mES_a2i_2_18.counts,-0.22958168,-0.18789928,0.11739838,0.078157365,0.030930778,-0.13616507,0.024753021,-0.0027008657,0.058690805,0.07177675,batch2,a2i
ola_mES_a2i_2_19.counts,-0.16287126,0.27407515,0.36746675,0.19631179,-0.06657867,0.10650554,-0.039068077,-0.008795971,0.055149615,0.09415394,batch2,a2i
ola_mES_a2i_2_2.counts,-0.027882092,0.3453653,0.44850925,0.1628729,0.10252064,-0.021084571,0.052246854,0.06753012,0.030839173,0.046737682,batch2,a2i
ola_mES_a2i_2_20.counts,-0.16801785,-0.11542588,0.15682332,0.12155284,-0.063411325,0.091333,0.01665059,-0.015773525,0.06424919,0.10203201,batch2,a2i
ola_mES_a2i_2_21.counts,-0.15421265,0.2730841,0.030845713,0.24204004,-0.21171618,-0.08403283,-0.06070275,-0.034066126,-0.05387955,-0.026893625,batch2,a2i
